2	2	3	3	5	60
2	3	3	4	6	48
2	3	5	3	6	47
2	4	3	5	19	98
5	7	4	4	6	71
2	2	2	2	6	58
4	3	2	2	5	42
3	2	2	3	5	49
3	2	2	3	6	59
2	2	2	3	6	40
2	1	2	4	7	43
2	3	2	3	9	56
3	2	3	2	8	49
2	2	2	3	4	50
2	2	2	2	6	63
3	2	2	3	5	46
3	2	2	3	5	44
3	4	2	3	5	41
2	2	2	3	5	43
4	2	2	3	5	50
3	2	2	2	11	43
3	2	2	3	5	43
3	2	2	2	4	40
2	2	3	3	8	52
2	2	3	3	6	49
3	3	2	2	7	56
3	2	2	5	6	49
2	2	2	2	5	46
2	2	3	2	5	60
2	2	3	2	4	47
2	3	2	2	5	46
2	2	1	2	5	42
5	4	3	5	5	50
3	3	3	2	4	44
2	2	3	2	5	51
3	3	2	3	7	46
2	2	2	2	7	43
2	2	2	3	10	57
3	2	2	3	6	47
2	2	2	3	5	47
3	3	2	2	6	62
4	3	4	3	4	47
2	2	2	2	5	42
2	4	3	2	4	47
2	2	3	3	5	47
3	2	2	2	5	47
3	2	2	2	5	50
2	2	2	3	5	42
2	2	3	3	6	44
2	3	2	2	7	57
2	3	3	3	6	47
3	3	2	2	4	42
2	2	3	3	5	62
2	2	3	2	9	49
2	2	2	3	5	49
2	3	2	2	5	49
2	4	2	5	5	42
2	2	2	3	6	48
5	3	3	3	4	56
2	3	3	3	4	46
2	2	2	2	5	44
2	2	2	2	4	59
3	2	3	4	6	49
2	2	1	3	6	47
2	3	2	2	7	47
2	3	3	3	5	49
2	2	2	2	6	47
2	2	2	3	6	62
2	2	2	2	4	43
3	4	2	2	6	41
2	2	2	2	5	56
5	4	3	2	5	41
2	1	2	3	5	46
2	2	2	2	16	43
3	3	3	2	5	46
2	2	2	2	6	53
3	2	2	3	10	43
2	3	3	3	8	46
2	2	2	3	6	59
2	2	2	2	5	50
2	3	5	3	5	44
2	2	2	3	4	51
3	3	3	3	5	43
3	2	2	3	5	50
4	3	2	2	6	54
2	2	2	2	5	43
2	2	2	3	5	42
2	2	3	3	5	51
2	2	3	3	8	42
2	2	3	4	14	50
3	2	1	3	6	41
3	3	2	2	5	43
2	1	2	2	4	59
3	2	2	3	6	47
3	2	2	2	5	41
2	4	2	2	18	42
2	3	1	2	4	46
5	2	2	2	4	43
2	2	2	2	6	53
3	3	2	2	4	42
2	2	3	2	5	51
3	2	2	2	7	55
2	2	2	3	6	42
2	2	2	2	8	48
2	2	1	4	7	57
2	3	2	3	6	46
3	4	3	3	5	53
2	2	2	2	5	43
4	2	2	3	4	41
2	2	3	3	4	55
2	3	3	2	8	47
2	2	2	3	6	40
2	2	1	2	6	56
2	2	3	2	9	47
3	4	3	3	7	47
2	1	2	3	5	58
2	3	2	2	5	49
3	1	2	2	5	48
1	2	2	2	5	58
2	3	2	1	4	42
2	2	2	2	5	41
3	2	2	2	4	54
2	3	3	2	4	46
2	2	2	2	4	44
2	2	2	2	6	50
3	2	2	3	7	43
2	1	2	2	6	46
2	2	2	2	4	49
3	2	2	4	6	48
2	2	3	2	6	49
2	2	2	2	4	46
2	2	2	2	6	40
3	3	2	2	5	42
2	2	2	2	5	44
3	2	3	3	22	44
2	2	2	3	5	42
2	2	2	2	4	42
3	2	2	3	18	43
2	2	2	2	6	42
3	3	2	2	6	47
2	2	2	2	20	47
3	2	2	3	5	41
2	1	2	3	4	45
2	2	4	2	17	47
2	1	2	2	6	45
2	3	2	2	5	42
2	2	2	3	11	42
3	3	2	2	5	42
2	2	2	2	5	41
2	2	2	2	6	56
2	2	2	3	6	46
2	2	2	2	6	46
2	2	2	2	21	49
2	3	3	3	7	48
2	1	2	4	5	48
2	3	7	2	6	46
1	2	4	2	5	46
2	2	2	2	4	47
2	3	3	5	5	47
2	2	3	3	5	45
2	2	2	2	5	43
2	3	3	2	13	47
3	2	2	3	5	42
3	2	1	2	4	42
2	3	2	3	14	44
2	3	2	3	10	48
2	3	2	2	5	60
2	2	3	4	4	43
2	2	2	2	5	47
2	2	3	3	6	57
2	4	3	2	5	46
2	2	2	2	6	46
2	2	2	3	6	49
2	2	2	3	4	44
2	2	2	2	5	46
2	2	2	2	5	52
2	3	3	3	6	42
2	2	2	2	9	42
2	2	2	3	7	61
2	2	2	3	8	47
3	2	2	3	5	42
2	2	2	3	5	52
2	2	4	2	5	49
2	2	2	3	5	49
2	3	2	3	5	58
4	3	3	3	5	43
2	2	2	2	5	52
3	2	2	2	15	41
2	2	3	2	5	48
2	2	2	2	4	43
9	2	3	3	10	47
3	3	2	2	6	48
3	2	2	2	5	49
3	1	3	4	4	59
2	2	2	2	5	47
2	2	2	2	4	42
2	2	2	2	5	55
4	2	2	3	4	41
3	2	1	2	5	43
2	2	2	2	6	44
2	2	3	3	5	47
2	2	2	2	4	58
3	2	1	2	4	44
3	2	2	2	10	42
3	2	2	2	6	62
2	2	2	2	6	51
3	2	2	5	4	42
2	1	2	2	5	62
2	2	2	2	4	43
3	2	2	3	4	45
2	2	2	2	5	41
8	2	2	2	5	43
2	2	2	2	6	50
2	2	2	2	4	51
2	2	2	2	5	41
2	3	3	2	5	42
2	2	2	2	9	64
2	2	2	2	7	48
2	3	2	4	5	50
3	1	2	3	5	59
2	2	3	2	5	47
2	2	3	2	5	42
2	3	2	2	4	50
2	1	2	2	4	44
2	1	2	2	5	48
2	2	2	2	4	59
2	2	3	3	7	43
1	2	3	2	9	47
1	2	3	3	8	57
2	2	2	3	4	43
2	2	3	3	5	60
2	2	4	3	5	48
1	2	2	3	5	41
2	4	2	2	5	53
2	2	2	2	5	45
3	2	2	3	4	44
2	2	2	2	6	59
3	2	3	2	5	42
2	2	2	3	5	40
2	2	2	2	6	41
3	2	2	2	14	45
2	2	2	2	8	47
3	2	2	3	5	46
3	2	3	1	18	42
2	2	3	2	4	48
2	1	3	3	9	54
3	3	2	3	5	42
3	2	2	2	4	43
4	2	3	2	5	54
2	2	1	2	5	46
2	2	2	2	4	42
2	2	2	3	6	60
2	3	2	2	6	49
2	1	2	2	6	49
2	3	3	3	8	47
2	1	2	3	5	43
3	2	3	2	5	48
3	2	4	2	5	56
3	2	2	2	5	49
2	3	2	2	5	41
2	2	2	3	20	52
4	1	2	3	5	40
2	2	2	2	4	43
2	1	2	2	21	46
2	2	2	2	5	43
2	2	2	2	6	43
2	3	3	2	9	58
3	2	2	2	8	42
2	2	2	2	5	43
2	2	2	2	5	55
2	2	2	2	5	45
3	2	2	3	6	46
2	3	2	2	6	55
2	3	2	2	5	43
4	2	1	2	5	45
2	2	2	2	5	51
2	2	2	2	4	46
2	1	2	2	6	46
2	2	2	2	7	58
3	2	2	2	10	42
2	2	2	2	7	43
2	2	2	3	21	49
2	3	2	2	5	46
2	3	4	2	6	47
2	2	2	3	5	41
2	4	2	2	4	42
3	2	2	2	5	43
4	2	1	2	5	50
2	1	2	3	5	43
2	2	2	2	4	42
2	2	2	2	6	47
2	2	3	2	6	42
1	2	2	3	9	49
2	2	2	2	7	58
