4	3	3	4	9	76
3	5	2	3	6	52
2	2	2	2	5	43
4	2	2	3	5	41
2	2	3	2	5	56
2	2	2	2	5	47
3	3	3	3	5	44
2	2	3	2	7	56
3	2	3	2	6	48
2	2	3	2	6	47
2	2	3	3	22	46
2	2	3	2	5	47
3	2	2	2	4	44
2	2	3	2	6	42
2	3	3	2	5	42
2	2	2	2	5	42
6	2	3	3	21	43
3	2	2	3	4	43
2	2	2	2	6	50
2	3	2	2	19	44
4	3	2	2	7	43
2	2	2	2	9	49
6	3	3	2	7	46
3	1	2	5	5	44
2	2	2	3	5	60
3	2	3	2	4	47
2	3	3	2	5	44
2	4	2	2	5	57
3	3	3	2	5	47
4	2	3	2	5	43
2	2	3	3	5	63
2	2	2	2	5	42
2	1	2	2	6	50
2	3	3	2	6	60
2	2	3	2	6	45
2	2	2	2	7	49
2	2	3	4	5	59
2	2	3	3	5	49
2	2	4	2	5	48
2	2	3	2	5	55
2	2	2	2	5	41
4	2	2	2	4	47
2	2	2	3	5	55
3	3	2	2	5	61
2	2	2	3	9	48
2	2	2	2	5	42
2	1	2	2	11	42
3	2	2	2	6	61
2	2	2	3	5	47
2	2	2	4	5	45
2	3	2	3	5	58
2	2	3	3	6	58
2	2	2	3	4	40
2	2	2	2	6	41
3	2	2	3	5	53
3	2	2	3	5	44
2	2	2	2	4	49
2	2	2	2	5	49
2	2	2	2	4	41
2	2	2	2	10	45
3	2	2	3	11	56
2	2	2	3	5	47
3	2	3	4	6	46
2	2	2	2	5	58
2	2	2	3	5	48
2	2	3	2	5	44
3	3	3	2	5	59
4	1	2	3	5	46
2	2	2	2	5	43
2	2	2	3	5	54
2	2	2	3	6	44
2	2	2	2	5	43
2	2	2	3	10	57
2	2	2	3	14	48
3	2	1	3	6	44
3	3	3	3	5	56
2	3	4	2	7	50
3	3	2	2	4	46
2	2	2	3	5	54
3	2	2	2	5	41
3	3	3	2	4	42
3	2	2	3	6	47
2	2	3	3	9	42
2	2	2	2	5	41
2	2	2	3	5	59
3	3	3	3	11	42
2	2	2	2	10	48
2	2	2	3	6	55
3	2	2	4	5	42
2	4	2	3	5	50
2	2	3	4	4	62
2	2	3	3	4	42
3	3	2	3	4	55
4	2	2	2	5	42
2	2	2	4	6	41
2	2	3	3	6	49
3	2	2	2	5	42
3	2	2	2	5	44
1	2	2	3	10	42
3	2	2	4	6	49
2	1	2	3	6	50
2	2	2	4	5	55
2	2	2	2	5	48
2	2	3	3	4	36
3	2	2	2	5	48
2	2	2	2	5	49
2	2	3	2	5	44
2	2	2	3	5	44
2	2	8	3	4	42
2	2	2	2	10	44
2	1	2	3	10	64
2	2	2	2	6	49
2	2	2	4	7	41
1	2	2	2	5	62
3	2	2	2	4	44
3	3	2	3	5	44
1	2	2	2	5	50
3	2	2	2	5	45
2	2	2	2	6	47
3	1	2	2	5	56
2	2	3	2	5	42
2	2	2	2	4	45
2	1	2	2	9	61
2	3	3	2	10	50
2	2	3	3	5	45
2	2	2	5	6	59
2	2	2	2	5	48
2	2	3	2	5	55
2	1	2	2	4	43
1	2	3	3	5	43
3	2	2	3	4	49
2	2	3	2	5	48
2	2	2	2	5	42
3	3	2	2	8	60
2	2	3	3	5	41
2	2	2	2	10	45
2	3	2	3	13	59
2	2	2	3	4	43
2	2	2	4	6	44
2	2	2	3	5	53
3	3	3	3	4	43
3	2	3	3	4	43
3	2	2	2	5	49
4	2	2	3	5	47
2	2	2	2	4	47
2	3	2	2	5	54
2	2	2	2	5	48
2	2	2	4	5	44
2	2	2	2	14	52
2	2	2	2	10	49
3	2	2	2	7	47
2	2	3	4	6	47
2	2	2	2	4	42
2	2	3	3	5	42
2	3	3	4	6	48
2	3	2	3	5	49
4	2	2	2	4	47
3	3	2	2	8	54
2	2	2	2	4	43
2	2	2	2	4	42
2	2	3	2	6	41
2	2	2	3	10	61
2	2	2	2	6	47
2	3	2	2	6	47
2	2	2	4	18	43
2	2	2	3	5	47
3	2	4	3	6	57
2	2	3	3	5	41
2	2	2	2	4	42
3	3	3	3	6	54
2	2	3	3	5	43
2	2	2	2	4	44
2	2	2	3	5	56
2	1	2	2	5	45
3	2	2	3	7	47
2	1	2	3	5	57
2	2	2	2	4	49
2	2	2	2	5	47
3	3	3	2	5	52
2	2	3	2	4	42
2	3	2	2	5	48
2	2	2	3	4	48
4	2	2	3	5	45
2	2	2	2	5	42
2	3	2	3	5	58
2	3	2	2	5	42
2	3	2	2	6	44
3	2	2	2	10	57
2	2	3	3	7	48
2	3	2	3	5	47
2	3	3	3	5	55
2	2	4	2	4	48
2	2	2	2	5	42
2	4	4	3	6	53
2	2	2	2	5	40
2	2	2	2	4	44
2	3	3	2	8	60
2	2	2	2	5	46
3	2	2	2	5	45
2	3	2	2	10	48
1	2	2	2	6	47
2	2	1	2	6	49
2	2	2	3	4	41
3	2	2	2	4	48
2	2	3	2	4	46
2	2	2	3	5	47
2	3	2	2	4	42
3	2	3	3	5	43
2	2	2	2	8	55
3	3	2	3	5	44
2	1	3	3	5	49
3	2	2	2	5	56
2	2	2	2	10	46
3	2	3	3	7	47
3	2	2	4	4	62
2	2	2	5	5	48
2	2	2	3	4	47
3	2	2	3	4	48
3	2	2	2	5	43
2	1	2	3	5	50
3	2	2	3	6	56
2	3	2	2	5	42
3	2	2	2	4	44
2	1	3	2	5	61
2	1	2	3	6	49
2	2	2	2	8	47
2	3	3	3	4	51
2	2	2	2	5	51
3	3	3	2	5	47
3	3	2	2	4	56
3	2	2	3	5	49
3	2	2	3	5	43
2	3	2	2	4	54
1	2	2	2	4	42
1	2	2	2	4	48
3	3	2	2	16	42
2	2	2	3	10	43
3	2	2	3	6	61
2	2	2	2	8	47
1	2	2	4	5	48
3	2	2	2	4	61
3	2	2	2	5	43
2	2	2	1	6	42
2	2	1	3	5	55
4	3	3	3	5	41
2	2	2	2	4	45
2	1	2	2	4	56
2	2	2	2	8	42
2	1	2	3	5	44
8	3	1	2	10	42
2	3	2	2	10	46
1	3	3	2	5	59
2	2	3	3	4	41
2	2	2	4	5	47
2	2	2	2	5	47
2	2	2	3	4	46
2	3	3	2	5	47
3	2	2	2	5	54
2	2	3	2	5	44
2	1	2	2	5	43
3	2	3	2	5	42
3	2	2	2	5	44
1	3	2	2	10	43
3	1	2	2	10	50
2	2	2	2	4	48
2	2	2	3	4	49
3	3	2	2	5	62
2	2	2	3	5	41
2	1	2	2	4	44
2	1	2	2	5	49
4	2	2	2	5	42
2	2	2	2	5	45
2	3	2	2	6	62
3	2	2	2	4	50
2	2	2	2	5	44
2	2	2	2	9	44
2	2	2	2	16	47
2	2	1	2	7	48
2	2	2	4	4	59
2	1	3	2	5	50
2	2	2	2	5	46
2	2	2	2	5	54
2	2	2	2	5	42
3	2	2	1	5	46
2	2	2	2	4	59
2	2	2	2	5	40
2	2	2	3	5	42
2	1	2	2	5	54
2	1	2	2	9	99
3	1	3	3	6	47
2	2	2	2	5	52
2	2	3	4	5	91
17	3	3	2	5	48
2	2	2	2	4	54
2	2	2	3	4	55
2	3	2	3	15	40
4	3	3	2	5	61
2	1	2	2	5	46
1	2	3	3	16	43
2	2	2	2	5	43
2	2	3	3	5	41
2	2	2	2	9	47
2	2	2	2	10	49
2	2	2	2	17	46
2	1	2	4	5	47
1	3	3	2	5	47
2	2	2	2	18	46
2	2	2	2	4	42
3	2	2	2	5	46
4	1	3	2	5	59
2	2	2	2	4	46
2	2	2	2	6	46
2	2	2	2	15	45
1	2	2	2	5	42
2	2	1	2	10	41
3	3	3	2	6	51
2	1	2	2	6	49
2	2	2	4	5	48
2	2	1	3	7	46
3	2	2	2	6	41
1	2	3	2	5	42
3	2	2	3	5	57
3	2	2	3	5	43
3	2	2	2	5	44
3	2	2	2	5	47
4	2	2	3	4	42
1	2	2	2	5	52
4	3	1	2	11	54
2	2	3	2	12	48
1	2	2	2	6	47
2	2	2	3	5	52
3	3	3	2	5	48
2	2	2	2	6	50
2	2	2	2	5	48
2	2	2	2	5	40
2	2	2	3	4	43
2	1	2	2	4	42
3	3	3	2	8	47
2	2	2	2	5	43
1	2	2	2	10	52
2	3	3	3	6	47
2	2	2	4	5	48
2	3	2	2	5	54
2	2	3	2	7	50
2	2	2	3	5	43
2	3	2	2	5	51
3	2	2	2	5	46
4	2	2	3	5	47
2	2	2	3	4	47
8	2	2	2	4	47
2	1	2	2	5	40
3	2	2	2	5	43
2	7	2	2	6	47
2	3	3	2	6	46
2	2	2	3	5	41
2	2	2	3	5	45
2	1	3	2	5	46
1	2	2	2	5	44
2	3	2	3	5	40
2	1	1	2	4	47
2	3	2	2	5	49
3	2	2	2	9	40
2	2	2	2	5	42
2	2	2	3	5	42
2	2	2	2	6	64
2	3	2	2	10	47
2	1	3	3	5	47
2	2	2	3	15	50
2	3	4	2	5	48
2	2	4	2	4	47
2	3	2	7	5	43
2	2	2	2	5	42
4	2	2	2	5	44
2	2	2	2	5	43
2	2	2	2	4	42
1	2	2	2	5	43
1	2	2	2	5	50
2	2	2	2	9	42
2	2	2	2	9	45
2	2	2	2	17	44
1	2	2	3	5	45
2	2	2	2	4	49
2	2	2	2	8	41
2	1	2	2	5	45
2	2	1	2	5	48
3	3	2	2	15	43
2	2	3	2	4	43
2	2	1	3	4	43
2	2	2	2	5	46
2	2	2	2	5	49
3	1	2	2	10	48
2	2	2	2	6	50
